group,has_location,created_date,default_profile,favourites_count_std,tweets_mean,tweets_std,tweets_median,tweets_max,retweets_mean,retweets_std,retweets_median,retweets_max,replies_mean,replies_std,replies_max,quoted_mean,quoted_max,most_frequent_source,text_len_mean,text_len_std,text_len_median,text_len_max,text_len_min,text_tokens_mean,text_tokens_std,text_tokens_median,text_tokens_max,text_tokens_min,hashtags_std,hashtags_max,urls_mean,urls_std,urls_median,urls_min,mentions_mean,mentions_std,mentions_median,mentions_max,mentions_min,medias_max,medias_min,overall,universal
469,0.0,0.0004083299305839118,1.0,0.0157386440439336,0.037981327051857736,0.05267819617289352,0.009119061554544677,0.1467090805840489,0.012830163590486724,0.018987784636074395,0.004742669461134704,0.039688920494849705,0.00494052880474608,0.007919967771461143,0.05866556561910641,0.0066562524582915745,0.035711771096323244,0.751509286166404,0.6581011442146921,0.5519253447682466,0.6711026615969582,0.6882352941176471,0.13671875,0.5764683954456347,0.5424277294630591,0.5925925925925926,0.510204081632653,0.1111111111111111,0.02777624777939413,0.058823529411764705,0.034843205574912876,0.22057341858225285,0.0,0.0,0.10508216108552224,0.12243369679128666,0.1,0.15384615384615385,0.0,0.5,1.0,0.29,0.7828265255249504
470,0.0,0.0002041649652919559,1.0,0.014638479635207228,0.05116310711145695,0.09149095823279374,0.00888290639031868,0.19485185055329055,0.013491520095532075,0.021527059925615395,0.003840583096265216,0.05422222070310506,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7219461891743104,0.5164740192501973,0.8079847908745248,0.6882352941176471,0.140625,0.6148955246410566,0.5288406306395882,0.6666666666666666,0.49999999999999994,0.12962962962962962,0.04335635055831182,0.058823529411764705,0.035915304207987116,0.20802126387034775,0.0,0.0,0.11809646833750911,0.1260315693074167,0.1,0.23076923076923078,0.0,0.5,1.0,0.29,0.7828265255249504
471,0.0,0.0002041649652919559,1.0,0.025251542844617753,0.04968363134329293,0.055650212892508044,0.016286515464446205,0.13172216141910167,0.04420385374426951,0.0498251882817432,0.026932706429058845,0.12494141384213103,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6977119107928992,0.5625167691539246,0.7699619771863118,0.6882352941176471,0.16015625,0.5837612026737982,0.5606333706589535,0.6666666666666666,0.4897959183673469,0.12962962962962962,0.043729331853321535,0.058823529411764705,0.026886595789034802,0.18767181640977582,0.0,0.0,0.10830324909747294,0.14051909359525583,0.1,0.23076923076923078,0.0,0.5,1.0,0.29,0.7828265255249504
472,0.0,0.0004083299305839118,1.0,0.022425707258781263,0.04906923108176031,0.07389170345018523,0.012046940435123794,0.19992643300186524,0.02265354756844027,0.057954168203799054,0.007096521988549748,0.10016638702945307,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7264370379892444,0.5248020788121974,0.7604562737642586,0.6911764705882353,0.109375,0.6073442063667379,0.5439965699939895,0.6666666666666666,0.510204081632653,0.07407407407407407,0.03877533962814757,0.058823529411764705,0.02743530182554572,0.1906996473735632,0.0,0.0,0.10830324909747294,0.09701408171090431,0.1,0.15384615384615385,0.0,0.5,1.0,0.29,0.7828265255249504
473,0.0,0.0004083299305839118,1.0,0.012817756819761376,0.03534876821119139,0.044616051851268115,0.009008262270141565,0.1201642185128381,0.021473065693815716,0.014710301344148875,0.008453274396165757,0.06057864910176007,2.0050551344646986e-05,0.0,2.0050551344646986e-05,0.0,0.0,0.751509286166404,0.7105429326967525,0.5388186390053311,0.7756653992395437,0.6882352941176471,0.15234375,0.5993621554811235,0.546337121023789,0.6666666666666666,0.49999999999999994,0.1111111111111111,0.049223063087619874,0.058823529411764705,0.03980118765266026,0.2141704238486174,0.0,0.0,0.11135465016331442,0.11676308606525146,0.1,0.19230769230769232,0.0,0.5,1.0,0.29,0.7828265255249504
474,0.0,0.0007145773785218457,1.0,0.015488128127772349,0.036825693695359395,0.050318276533503174,0.010980970300806036,0.12718412805127738,0.006877865077356646,0.004554526086046438,0.003971017773015241,0.03501963297650832,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7271643575023408,0.5258610610266742,0.779467680608365,0.6882352941176471,0.12109375,0.6147978469933468,0.5277869940123361,0.6666666666666666,0.4897959183673469,0.07407407407407407,0.03164214229567904,0.058823529411764705,0.03179989724550031,0.20908442395574067,0.0,0.0,0.10830324909747294,0.11677037133981741,0.1,0.15384615384615385,0.0,0.5,1.0,0.29,0.7828265255249504
475,0.0,0.0005104124132298898,1.0,0.033117410578857434,0.027028405716934212,0.03205719538395174,0.005880552940512403,0.10667658900510524,0.016697767996903395,0.03353608529349797,0.009319635495537526,0.08743782141618697,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7762210879374339,0.530880499297628,0.8536121673003803,0.6882352941176471,0.109375,0.6447309222751314,0.5300014845911964,0.7037037037037037,0.510204081632653,0.07407407407407407,0.051334626237956406,0.058823529411764705,0.03170438555347091,0.22473842520022747,0.0,0.0,0.11584537999502055,0.11036865224676823,0.1,0.23076923076923078,0.0,0.5,1.0,0.28,0.7784494983408411
476,0.0,0.0006124948958758677,1.0,0.024437136868875622,0.03950832228551353,0.052627659517111985,0.013897008036487109,0.16059202225466668,0.007140487043959998,0.011747793214694203,0.003020587585568566,0.039479930032793265,1.5091812840056872e-06,0.0,1.5091812840056872e-06,0.0,0.0,0.751509286166404,0.7204080077376025,0.5226197774953099,0.7984790874524715,0.6882352941176471,0.140625,0.60990784650507,0.5140511862249549,0.6666666666666666,0.4897959183673469,0.1111111111111111,0.03679812860253312,0.058823529411764705,0.03587329800423508,0.18991600700528985,0.0,0.0,0.10830324909747294,0.11456094018825913,0.1,0.23076923076923078,0.0,0.5,1.0,0.28,0.7784494983408411
477,0.0,0.0010208248264597796,1.0,0.03338747855510831,0.04555609079929935,0.054243769423736,0.010098894037066524,0.12300391220119697,0.01230268768606649,0.036000945113100494,0.003264167877096097,0.09543915715717535,0.009574916812969415,0.0,0.0372746217416776,0.0,0.0,0.751509286166404,0.7341208842881661,0.5222698450261138,0.7984790874524715,0.6882352941176471,0.140625,0.605274694361492,0.5293681108796312,0.6666666666666666,0.510204081632653,0.1111111111111111,0.04003302426123616,0.058823529411764705,0.03146373850175829,0.22812860299577348,0.0,0.0,0.11674668081121894,0.12531584642734375,0.1,0.23076923076923078,0.0,0.5,1.0,0.28,0.7784494983408411
478,0.0,0.0009187423438138016,1.0,0.020350557965896812,0.03992956363644531,0.04254511115979681,0.010528691984399603,0.13029363197751248,0.013786207884336668,0.03165543275477181,0.006367700820238986,0.05286482449155643,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7046970952948431,0.5089545088917506,0.7756653992395437,0.6941176470588235,0.140625,0.5988355580800908,0.5151775421595617,0.6666666666666666,0.510204081632653,0.1111111111111111,0.03978651739851496,0.058823529411764705,0.026750476109715465,0.19970975337408836,0.0,0.0,0.11264397455733198,0.11055573217176315,0.1,0.23076923076923078,0.0,0.5,1.0,0.28,0.7784494983408411
479,0.0,0.0004083299305839118,1.0,0.017754692369723855,0.0667579641331495,0.08955339040615268,0.014861794252183624,0.14799223853757748,0.019583128525645917,0.029061990358037533,0.008409870305580717,0.051117025575263396,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7435736263769601,0.4996341605724907,0.8250950570342206,0.6882352941176471,0.13671875,0.6118344863033114,0.5134891841706728,0.6666666666666666,0.510204081632653,0.12962962962962962,0.043989040070614265,0.058823529411764705,0.027126881535887163,0.20438596242834467,0.0,0.0,0.11401925391095068,0.10861532053106492,0.1,0.15384615384615385,0.0,0.5,1.0,0.28,0.7784494983408411
480,0.0,0.00030624744793793387,1.0,0.013019809299520305,0.058180302996088895,0.06508538177284509,0.013138017357871984,0.15142856251815076,0.009198768135410523,0.007533400724475858,0.002225337556936849,0.034766699969668635,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7030446978762582,0.482921347342993,0.7205323193916351,0.6882352941176471,0.12890625,0.6048739415807851,0.5054192000683744,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.036930740105995404,0.058823529411764705,0.028777995346272477,0.2118921179464183,0.0,0.0,0.11238704176109512,0.12542456012908462,0.1,0.23076923076923078,0.0,0.5,1.0,0.28,0.7784494983408411
481,0.0,0.0005104124132298898,1.0,0.01201116802151046,0.056217098736102006,0.06878287244135922,0.011694955725692133,0.14707415131922086,0.030628100423175056,0.030948697086490198,0.014926149367943734,0.09799419256077299,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7098797004498327,0.5267868333641561,0.7623574144486692,0.6882352941176471,0.15625,0.5993895959282667,0.527295478924866,0.6481481481481481,0.510204081632653,0.1111111111111111,0.03707012849976846,0.058823529411764705,0.019092994814729057,0.18797267952700875,0.0,0.0,0.1110928782408927,0.12496952830612068,0.1,0.23076923076923078,0.0,0.5,1.0,0.28,0.7784494983408411
482,0.0,0.0004083299305839118,1.0,0.01852849011697695,0.05767035776792699,0.06292329019676127,0.012351204440304693,0.16077413235217541,0.031022421071698322,0.06215581471070941,0.01157365159129135,0.12782745811130683,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7423805777557597,0.5217883026387138,0.811787072243346,0.6941176470588235,0.125,0.6356010992866332,0.5215963350207935,0.6666666666666666,0.4897959183673469,0.1111111111111111,0.038230599498516996,0.058823529411764705,0.028755717421427605,0.21212199799740686,0.0,0.0,0.11041305265131982,0.09605495314358034,0.1,0.15384615384615385,0.0,0.5,1.0,0.28,0.7784494983408411
483,0.0,0.0007145773785218457,1.0,0.01806782963686083,0.053144941390568995,0.07229933189871826,0.013556775440788846,0.16493518742266583,0.022336169357102677,0.025690846969372107,0.009984404025315027,0.09870361767242264,2.1583687887128955e-05,0.0,3.966990803672092e-05,0.0,0.0,0.751509286166404,0.7464177915133949,0.5051265418506801,0.7946768060836502,0.6882352941176471,0.1484375,0.6203674380672095,0.5437421196487695,0.6759259259259258,0.49999999999999994,0.1111111111111111,0.03516696823157417,0.058823529411764705,0.019035111230233177,0.17192759778227845,0.0,0.0,0.10830324909747294,0.09775165787537801,0.1,0.15384615384615385,0.0,0.5,1.0,0.28,0.7784494983408411
484,0.0,0.0002041649652919559,1.0,0.0178094530121033,0.04264244983368668,0.06109421032004392,0.009627073380020088,0.1505065533646376,0.02627827058899314,0.040973300841700325,0.008928483637126072,0.10390723904379151,0.0,0.0,0.0,0.021119333371895636,0.05457413873301609,0.751509286166404,0.695097939803275,0.5599488055197559,0.7661596958174905,0.6911764705882353,0.140625,0.5847449297996018,0.5482349860038387,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.03341248408128796,0.058823529411764705,0.03390615331672241,0.21303740907792496,0.0,0.0,0.10747014718133854,0.11366139559672964,0.1,0.15384615384615385,0.0,0.5,1.0,0.28,0.7784494983408411
485,0.0,0.0005104124132298898,1.0,0.015092031198628255,0.042422194549955924,0.07151335601168665,0.010537372522952681,0.13274760570583916,0.01327346097226224,0.027437981729968877,0.006270931236402275,0.04775433228542343,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6993086618037758,0.4884839118375469,0.7585551330798479,0.6882352941176471,0.13671875,0.6016910688645902,0.5107080437861788,0.6388888888888888,0.4897959183673469,0.1111111111111111,0.03348185280562872,0.058823529411764705,0.026791050745538406,0.17839395943222053,0.0,0.0,0.10788669813940574,0.12419370015795382,0.1,0.15384615384615385,0.0,0.5,1.0,0.28,0.7784494983408411
486,0.0,0.0011229073091057575,1.0,0.006218853420657032,0.045220459939698046,0.053511851840577454,0.011246461233783197,0.11695931233261488,0.019897110266066872,0.020299918848233275,0.013434303484210697,0.06549478275339632,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6978524547212663,0.48680108083508317,0.7300380228136882,0.676470588235294,0.12890625,0.5873087041079089,0.5059437025502918,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.01368983441405056,0.029411764705882353,0.027912637706258698,0.18473568860203043,0.0,0.0,0.10830324909747294,0.12690424420892302,0.1,0.15384615384615385,0.0,0.5,1.0,0.28,0.7784494983408411
487,0.0,0.0009187423438138016,1.0,0.014615268347926341,0.05208266049362764,0.05952676158100795,0.014964180091527599,0.14308429108092408,0.03061722956406745,0.03457941933003196,0.011691842287795434,0.12008060050659644,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7669938337917335,0.5028121600689823,0.8326996197718632,0.6882352941176471,0.11328125,0.6330597087187682,0.5094244495593514,0.6666666666666666,0.510204081632653,0.07407407407407407,0.039970916201859476,0.058823529411764705,0.02860561889642564,0.21278961968656057,0.0,0.0,0.11320555952364718,0.10953955678926958,0.1,0.23076923076923078,0.0,0.5,1.0,0.28,0.7784494983408411
488,0.0,0.0004083299305839118,1.0,0.014582951848535345,0.06392729115169939,0.05867320649405686,0.0069709176139434205,0.13624864161649503,0.006189791928106115,0.015323104239587215,0.002121696829310113,0.02557884528637663,0.013690147362873207,0.0,0.042102804087571985,0.0,0.0,0.751509286166404,0.734275806986357,0.544281574400328,0.7870722433460077,0.6852941176470588,0.14453125,0.6016650270907338,0.535318239313647,0.6666666666666666,0.49999999999999994,0.1111111111111111,0.04651054136819861,0.058823529411764705,0.035915304207987116,0.23700430343035805,0.0,0.0,0.11110977847607854,0.11678501634515301,0.1,0.23076923076923078,0.0,0.5,1.0,0.27,0.7733457112766196
489,0.0,0.0004083299305839118,1.0,0.01889396566822101,0.05065749151295189,0.06285654964439968,0.009736359134624204,0.14724740162345434,0.01488003252169713,0.014678655349016403,0.00913421996294124,0.049095621693130365,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7310029859168174,0.5170737304404787,0.8060836501901141,0.6882352941176471,0.15625,0.6148455868079304,0.5264788854806317,0.7037037037037037,0.4897959183673469,0.14814814814814814,0.0364818847234632,0.058823529411764705,0.02101117999212202,0.18047868475107726,0.0,0.0,0.10760899750069428,0.1069911349109362,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
490,0.0,0.0013270722743977134,1.0,0.014414758134465341,0.05929972610343573,0.0658323753775106,0.013421002914702268,0.13237939269731894,0.009489100363945922,0.010820851168018637,0.005037227318600165,0.04019258586963209,0.0,0.0,0.0,0.009649411431681933,0.03764072470349821,0.751509286166404,0.7188697644724729,0.5731149919886449,0.7680608365019013,0.6882352941176471,0.1328125,0.6012478182547905,0.5627806098527053,0.6666666666666666,0.4897959183673469,0.1111111111111111,0.03475444801720602,0.058823529411764705,0.0439667397757401,0.19652619472970967,0.0,0.0,0.1074627582508185,0.11763715874715,0.1,0.23076923076923078,0.0,0.5,1.0,0.27,0.7733457112766196
491,0.0,0.0005104124132298898,1.0,0.013217660350902556,0.058084620813773136,0.07650876339035867,0.010887665640256047,0.16306253426377387,0.013932136492447471,0.02135148556367287,0.006841879974907098,0.05498825373872161,0.002866144810209177,0.0,0.00613113280967777,0.0,0.0,0.751509286166404,0.7697896973408441,0.4765718496838122,0.8136882129277567,0.6911764705882353,0.15625,0.629806757596119,0.49173497790127374,0.6481481481481481,0.4897959183673469,0.14814814814814814,0.04153330367264525,0.058823529411764705,0.033355551166847686,0.22399466759526018,0.0,0.0,0.11182993052816796,0.12043758279387472,0.1,0.19230769230769232,0.0,0.5,1.0,0.27,0.7733457112766196
492,0.0,0.0005104124132298898,1.0,0.033555662487687786,0.05625464038404305,0.06529195321808602,0.01573007068540286,0.13612857369802855,0.019367736349306594,0.021818580511294806,0.008475983116698383,0.06946021699048678,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6840945559918181,0.5273503545408214,0.6977186311787074,0.6882352941176471,0.140625,0.5876799889071369,0.5546488340542788,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.0470654820725146,0.058823529411764705,0.025140712945590993,0.18405109451445112,0.0,0.0,0.10760541888421601,0.10842994761899652,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
493,0.0,0.0004083299305839118,1.0,0.01471624059414313,0.04550175860517939,0.05374933158922322,0.009765917481286985,0.13007329482528535,0.02280261523926517,0.047073004550854114,0.011016983594564777,0.08969518529239046,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.70154783583059,0.52678430456501,0.7452471482889734,0.6882352941176471,0.1328125,0.5818129828623197,0.5335175647694276,0.6296296296296295,0.510204081632653,0.1111111111111111,0.05228387972710699,0.058823529411764705,0.03514015375745503,0.21208000794098555,0.0,0.0,0.11567938400278255,0.12827538139194072,0.1,0.23076923076923078,0.0,0.5,1.0,0.27,0.7733457112766196
494,0.0,0.0009187423438138016,1.0,0.022060669315397605,0.05092359872305103,0.06919665076195451,0.013040350170254296,0.1668412006565036,0.024229687234241057,0.03405090922336097,0.011350848608498568,0.08933114343230558,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7162758249797931,0.4729653259218112,0.7775665399239544,0.6882352941176471,0.1328125,0.6184523381797569,0.5016549701222325,0.6851851851851851,0.510204081632653,0.1111111111111111,0.046393842233461574,0.058823529411764705,0.024511118892801137,0.17296122455026147,0.0,0.0,0.11306067365983245,0.10345731416047185,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
495,0.0,0.0002041649652919559,1.0,0.02520058002719819,0.04047159925051498,0.04816152955709192,0.012534875732971322,0.11149137868873357,0.012119724226066213,1.0419746329758163e-05,0.0030359920578473987,0.05827638282763744,0.0034456074212015453,0.0,0.005391226741120887,0.0,0.0,0.751509286166404,0.6873766927354619,0.5535169894093251,0.7661596958174905,0.6882352941176471,0.11328125,0.5824992972516636,0.5445802848250756,0.6666666666666666,0.4897959183673469,0.1111111111111111,0.04225383941679685,0.058823529411764705,0.026946942988218776,0.19833948578656657,0.0,0.0,0.10635168081016458,0.10181367688251325,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
496,0.0,0.0011229073091057575,1.0,0.015440577441996181,0.051194689826061304,0.05845813614944608,0.014603737421454481,0.1281322204361929,0.006421338969481223,0.0,0.0028494879113286735,0.023867380322935797,0.0183506608919536,0.0,0.03289473810290834,0.008401183098958327,0.024950112745870896,0.751509286166404,0.6925269790515599,0.5065796908418845,0.7813688212927756,0.6882352941176471,0.109375,0.6046525954873353,0.5218892725234154,0.6666666666666666,0.510204081632653,0.07407407407407407,0.040885288458057244,0.058823529411764705,0.03228923984083458,0.2128536641538486,0.0,0.0,0.09737565612900673,0.11817621417390212,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
497,0.0,0.0018374846876276032,1.0,0.03354960734546233,0.060689748679794125,0.07195588024931023,0.01414580562609297,0.14194747328618756,0.027410899948560604,0.05611993748871194,0.010123243269767332,0.14495622461012872,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7493235644479973,0.5040428158923088,0.8403041825095058,0.6941176470588235,0.16015625,0.6325293190352832,0.5172111755151402,0.7037037037037037,0.49999999999999994,0.12962962962962962,0.04488174370468927,0.058823529411764705,0.027254166206820425,0.1932039600448941,0.0,0.0,0.1117745070813663,0.0901475055251766,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
498,0.0,0.0002041649652919559,1.0,0.018526021293327855,0.046427243896754455,0.061494077281891935,0.013757051045662126,0.15005642861402307,0.01578190514065957,0.022651583787513238,0.007387884237404175,0.06857787784805984,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7447374895459323,0.5639441866494259,0.811787072243346,0.6882352941176471,0.1484375,0.6320802039614166,0.5626002702700399,0.6851851851851851,0.4897959183673469,0.1111111111111111,0.036416885663979,0.058823529411764705,0.026750476109715465,0.20360410298305986,0.0,0.0,0.10994420741713162,0.11725194981473114,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
499,0.0,0.0002041649652919559,1.0,0.015600384869557888,0.0497975210367048,0.06533744016529067,0.012572446884452328,0.14561866447995941,0.020197820814991163,0.0041563659971305235,0.010549816049999265,0.0375682771628839,0.00752562124023549,0.0,0.06329530260378328,0.0,0.0,0.751509286166404,0.6886808142887755,0.5465544192669509,0.747148288973384,0.6882352941176471,0.12890625,0.601874188473495,0.540789209195244,0.6481481481481481,0.510204081632653,0.1111111111111111,0.038880054032421875,0.058823529411764705,0.03410788640911571,0.22266883462456888,0.0,0.0,0.10698247776701594,0.1243841868896853,0.1,0.19230769230769232,0.0,0.5,1.0,0.27,0.7733457112766196
500,0.0,0.0004083299305839118,1.0,0.014711240747774728,0.06674280228235038,0.08958522127977797,0.014914856826313197,0.16932558119535102,0.02613130269896996,0.0,0.008527194793157267,0.059542710046534615,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7168116556591388,0.504922712822248,0.747148288973384,0.6823529411764705,0.15234375,0.6013653718162069,0.5247479144641213,0.6481481481481481,0.4897959183673469,0.1111111111111111,0.03348555007632651,0.058823529411764705,0.031264732765670836,0.19930818516039023,0.0,0.0,0.10830324909747294,0.12038398326619304,0.1,0.15384615384615385,0.0,0.5,1.0,0.27,0.7733457112766196
501,0.0,0.0004083299305839118,1.0,0.013058010927918431,0.04287628719613611,0.06355747591777991,0.011812832987684676,0.15711378554537248,0.022908304806398813,0.0211858130923803,0.010183351146022505,0.06663209166419524,0.0,0.0,0.0,0.0024682136162131954,0.0023752524691432048,0.751509286166404,0.7236928384484138,0.540291959109132,0.8098859315589354,0.6941176470588235,0.14453125,0.6274106585974351,0.5314606879273357,0.6944444444444444,0.510204081632653,0.1111111111111111,0.04049618810984788,0.058823529411764705,0.03037836147592244,0.2207110534447205,0.0,0.0,0.10830324909747294,0.12385475881168012,0.1,0.23076923076923078,0.0,0.5,1.0,0.27,0.7733457112766196
502,0.0,0.0007145773785218457,1.0,0.016211280440434853,0.05730836428170208,0.08003774980316264,0.012643493753840582,0.14484604325412503,0.03310787147931722,0.008544180743194683,0.008481039903951009,0.09683370670839953,0.0034633508865603894,0.013587180503500506,0.03305732244218686,0.0,0.0,0.751509286166404,0.686037312204641,0.5520428477151629,0.7338403041825096,0.6911764705882353,0.140625,0.5848953122225256,0.5333121524307951,0.6203703703703702,0.4897959183673469,0.1111111111111111,0.05164632574286547,0.058823529411764705,0.04368198874296435,0.24557900733434654,0.0,0.0,0.10830324909747294,0.11834710208432653,0.1,0.23076923076923078,0.0,0.5,1.0,0.26,0.7674214324358889
503,0.0,0.004287464271131074,1.0,0.0072681548703279805,0.050138575420133974,0.06168929992764874,0.011919136198273117,0.14082939100096387,0.013834118043601788,0.01089636011367975,0.0022461031601455493,0.06474644847316396,0.00023847459813137485,0.0,0.00023847459813137485,0.0,0.0,0.751509286166404,0.7364956637384965,0.5021246899581486,0.7566539923954373,0.6882352941176471,0.17578125,0.6007553606237818,0.5141502452725081,0.6296296296296295,0.4897959183673469,0.12962962962962962,0.019836027422877635,0.058823529411764705,0.03090037460703908,0.20331952745064824,0.0,0.0,0.11183204635521006,0.12103642505778464,0.1,0.23076923076923078,0.0,0.5,1.0,0.26,0.7674214324358889
504,0.0,0.0004083299305839118,1.0,0.01758713737284396,0.03898743986166416,0.0597262469861562,0.010116789301160558,0.15232524447595433,0.030559954362182895,0.07803616562451736,0.012352654349768798,0.10994061833458083,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7067900750155949,0.514723786289706,0.8098859315589354,0.6882352941176471,0.13671875,0.619012643714433,0.5184532823307506,0.6666666666666666,0.510204081632653,0.09259259259259259,0.040703261349476494,0.058823529411764705,0.026962294217094417,0.20726264285725077,0.0,0.0,0.1161332846417241,0.11055237085114378,0.1,0.15384615384615385,0.0,0.5,1.0,0.26,0.7674214324358889
505,0.0,0.0002041649652919559,1.0,0.021126541191517537,0.054368780026481864,0.07108575154969901,0.012954702189863946,0.1402209240249337,0.017862741716665367,0.01957726962133021,0.0043658217555535925,0.06730548716666993,0.0025673515074265225,0.0,0.004280660958160512,9.694717961769308e-05,9.329582587616072e-05,0.751509286166404,0.7309945068935209,0.516137063568372,0.7794676806083651,0.6882352941176471,0.14453125,0.6158077539491186,0.5269778956974867,0.6759259259259258,0.4897959183673469,0.12962962962962962,0.04110887488083429,0.058823529411764705,0.04235746252478578,0.2256440298788913,0.0,0.0,0.10830324909747294,0.12162942476897502,0.1,0.15384615384615385,0.0,0.5,1.0,0.26,0.7674214324358889
506,0.0,0.0004083299305839118,1.0,0.022803454708338618,0.036674060920682885,0.047823932455047555,0.009949900383029876,0.13073340848958148,0.035079178478577284,0.06065971835977563,0.01206954449677803,0.18546024770578712,0.01842189324701507,0.0,0.05152718605627646,0.008188218427935177,0.01187934187785297,0.751509286166404,0.7549706107869611,0.5160267638033009,0.8288973384030418,0.6941176470588235,0.11328125,0.6121235808933565,0.5136263735358952,0.6759259259259258,0.4897959183673469,0.09259259259259259,0.036753646749249136,0.058823529411764705,0.025923947091767794,0.20566484034842394,0.0,0.0,0.10830324909747294,0.10471290189554658,0.1,0.15384615384615385,0.0,0.5,1.0,0.26,0.7674214324358889
507,0.0,0.0002041649652919559,1.0,0.014183780804553998,0.07427280727566937,0.10606405840598308,0.014210709345120587,0.18480784549578977,0.014380570893956644,0.0,0.008578980040392493,0.06263360102154594,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7270930547353542,0.531295462974067,0.7832699619771863,0.6882352941176471,0.16796875,0.5940845125326473,0.5313000023531205,0.6666666666666666,0.4897959183673469,0.14814814814814814,0.043583222251564885,0.058823529411764705,0.027742699124146543,0.2054300466040676,0.0,0.0,0.10830324909747294,0.11267813052460529,0.1,0.15384615384615385,0.0,0.5,1.0,0.26,0.7674214324358889
508,0.0,0.00030624744793793387,1.0,0.011001803691770975,0.05951715819477163,0.07206428428629823,0.015656397396657522,0.16056187533141533,0.024890361078084226,0.021785733228420052,0.012721905168944921,0.0837351528278163,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7057956585103579,0.5241378540998602,0.714828897338403,0.6852941176470588,0.1328125,0.5939262890092396,0.5231514550486326,0.6481481481481481,0.510204081632653,0.1111111111111111,0.046607805008148415,0.058823529411764705,0.030891125008492656,0.20978760249532782,0.0,0.0,0.10371759372845912,0.10922227329594347,0.1,0.15384615384615385,0.0,0.5,1.0,0.26,0.7674214324358889
509,0.0,0.0008166598611678236,1.0,0.01322414465135374,0.05718881540272802,0.0702440303372539,0.01653691561501571,0.1694591159995959,0.030043170263552757,0.0,0.017352833678427847,0.07735578159810771,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7069621899721853,0.5302075740131997,0.7490494296577948,0.6823529411764705,0.1484375,0.6112560346290113,0.5442770337213177,0.6481481481481481,0.4897959183673469,0.1111111111111111,0.03618230224655407,0.058823529411764705,0.029292912142487228,0.190631205872789,0.0,0.0,0.10830324909747294,0.10040840106021107,0.1,0.15384615384615385,0.0,0.5,1.0,0.26,0.7674214324358889
510,0.0,0.0014291547570436914,1.0,0.03149655628250402,0.039850063839304777,0.05390505158003143,0.012688944163392842,0.13090616264539157,0.03213516739261218,0.04253295717897536,0.016827431141774804,0.12604405098477656,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7153716257549265,0.5655657181923754,0.8155893536121673,0.6882352941176471,0.11328125,0.5889598434764662,0.5682912465765869,0.6481481481481481,0.49999999999999994,0.09259259259259259,0.045814543486838735,0.058823529411764705,0.018056592335971483,0.1702855821161562,0.0,0.0,0.10830324909747294,0.11831321935770753,0.1,0.15384615384615385,0.0,0.5,1.0,0.26,0.7674214324358889
